고유 번호,자격구분명,계열명,종목명,상세분야,언어,급수
1334,일학습병행자격,L5,자동제어기기설계,,,
1335,일학습병행자격,L5,전기기기설계,,,
1336,일학습병행자격,L3,염생산관리,,,
1337,일학습병행자격,L3,젖소사육,,,
1338,일학습병행자격,L3,종자유통,,,
1339,일학습병행자격,L3,채소재배,,,
1340,일학습병행자격,L3,한우사육,,,
1341,일학습병행자격,L2,어촌체험관리,,,
1342,일학습병행자격,L2,임산물생산관리,,,
1343,일학습병행자격,L2,펄프·종이제조,,,
1344,과정평가형자격,기사,기계설계기사,,,
1345,과정평가형자격,기사,기계조립산업기사,,,
1346,과정평가형자격,기사,컴퓨터응용가공산업기사,,,
1347,과정평가형자격,기사,농업기계산업기사,,,
1348,일학습병행자격,L2,수동용접,가스텅스텐아크용접,,
1349,일학습병행자격,L2,수동용접,가스메탈아크용접,,
1350,일학습병행자격,L4,수동용접,CO2용접,,
1351,일학습병행자격,L4,수동용접,가스텅스텐아크용접,,
1352,일학습병행자격,L5,무대영상,,,
1353,일학습병행자격,L5,보존기술,,,
1354,일학습병행자격,L3,기와문화재보수,,,
1355,일학습병행자격,L3,온돌문화재보수,,,
1356,일학습병행자격,L3,미장문화재보수,,,
1357,일학습병행자격,L3,석조문화재보수,,,
1358,일학습병행자격,L3,단청문화재보수,,,
1359,일학습병행자격,L3,목조문화재보수,,,
1360,일학습병행자격,L5,학예,,,
1361,일학습병행자격,L3,시각디자인,,,
1362,일학습병행자격,L5,시각디자인,,,
1363,일학습병행자격,L3,제품디자인,,,
1364,일학습병행자격,L5,제품디자인,,,
1365,일학습병행자격,L3,환경디자인,,,
1366,일학습병행자격,L5,환경디자인,,,
1367,일학습병행자격,L3,디지털디자인,,,
1368,일학습병행자격,L5,디지털디자인,,,
1369,일학습병행자격,L3,산업환경전기·계측제어설비,,,
1370,일학습병행자격,L5,씨앗생산,,,
1371,일학습병행자격,L5,영양체생산,,,
1372,일학습병행자격,L3,식물육종,,,
1373,일학습병행자격,L5,식물육종,,,
1374,일학습병행자격,L3,농업환경개선,,,
1375,일학습병행자격,L5,농업환경개선,,,
1376,일학습병행자격,L3,과수재배,,,
1377,일학습병행자격,L3,화훼재배,,,
1378,일학습병행자격,L3,채소재배,,,
1379,일학습병행자격,L3,사료생산,,,
1380,일학습병행자격,L5,사료생산,,,
1381,일학습병행자격,L5,종축,,,
1382,일학습병행자격,L4,동물약품제조,,,
1383,일학습병행자격,L3,젖소사육,,,
1384,일학습병행자격,L3,돼지사육,,,
1385,일학습병행자격,L3,가금사육,,,
1386,일학습병행자격,L3,한우사육,,,
1387,일학습병행자격,L3,말사육,,,
1388,일학습병행자격,L4,임산물생산관리,,,
1389,일학습병행자격,L2,목재가공,,,
1390,일학습병행자격,L4,목재가공,,,
1391,일학습병행자격,L2,펄프·종이제조,,,
1392,일학습병행자격,L4,펄프·종이제조,,,
1393,일학습병행자격,L4,임업종묘,,,
1394,일학습병행자격,L3,산림조성,,,
1395,일학습병행자격,L5,산림조성,,,
1396,일학습병행자격,L5,산림토목,,,
1397,일학습병행자격,L5,산림보호,,,
1398,일학습병행자격,L3,어로관리,,,
1399,일학습병행자격,L5,어로관리,,,
1400,일학습병행자격,L3,수산양식,,,
1401,일학습병행자격,L5,수산양식,,,
1402,일학습병행자격,L3,반도체제조운영,,,
1403,일학습병행자격,L3,영업,,,
1404,일학습병행자격,L5,상업용건물관리,,,
1405,일학습병행자격,L3,매장판매,,,
1406,일학습병행자격,L3,보안경비,,,
1407,일학습병행자격,L3,특수인쇄,,,
1408,일학습병행자격,L3,칠공예,,,
1409,일학습병행자격,L3,도자공예,,,
1410,일학습병행자격,L3,섬유공예,,,
1411,일학습병행자격,L3,가구제작,,,
1412,일학습병행자격,L3,보석감정,,,
1413,일학습병행자격,L3,귀금속가공,,,
1414,일학습병행자격,L5,소음진동관리,,,
1415,일학습병행자격,L5,기후대기관리,,,
1416,일학습병행자격,L5,수질관리,,,
1417,일학습병행자격,L4,정수장운영관리,,,
1418,일학습병행자격,L3,산업환경보건,,,
1419,일학습병행자격,L3,생태복원관리,,,
1420,일학습병행자격,L5,생태복원관리,,,
1421,일학습병행자격,L4,환경시설관리,,,
1422,일학습병행자격,L5,환경영향평가,,,
1423,일학습병행자격,L3,광산조사·탐사,,,
1424,일학습병행자격,L5,광산조사·탐사,,,
1425,일학습병행자격,L3,광물·석유자원개발,,,
1426,일학습병행자격,L5,광물·석유자원개발,,,
1427,일학습병행자격,L3,광산환경관리,,,
1428,일학습병행자격,L5,광산환경관리,,,
1429,일학습병행자격,L3,광산보안·화약류관리,,,
1430,일학습병행자격,L5,광산보안·화약류관리,,,
1431,일학습병행자격,L3,태양광에너지생산기술,,,
1432,일학습병행자격,L5,태양광에너지생산기술,,,
1433,일학습병행자격,L5,태양열에너지생산기술,,,
1434,일학습병행자격,L5,연료전지에너지생산기술,,,
1435,일학습병행자격,L5,바이오에너지생산기술,,,
1436,일학습병행자격,L5,해양에너지생산기술,,,
1437,일학습병행자격,L5,풍력에너지생산기술,,,
1438,일학습병행자격,L5,폐자원에너지생산기술,,,
1439,일학습병행자격,L3,산업안전관리,,,
1440,일학습병행자격,L3,산업보건관리,,,
1441,일학습병행자격,L3,비파괴검사관리,,,
1442,일학습병행자격,L3,수도작재배,,,
1443,일학습병행자격,L5,전기설계,,,
1444,일학습병행자격,L5,전기설비시공,,,
1445,일학습병행자격,L5,전력계통설계,,,
1446,일학습병행자격,L5,전자기기기구개발,,,
1447,일학습병행자격,L5,전자기기기획,,,
1448,일학습병행자격,L5,전자기기소프트웨어개발,시스템,,
1449,일학습병행자격,L5,전자기기하드웨어개발,,,
1450,일학습병행자격,L4,디스플레이개발,,,
1451,일학습병행자격,L4,디스플레이생산,,,
1452,일학습병행자격,L4,반도체설계,,,
1453,일학습병행자격,L4,전자기기생산,,,
1454,일학습병행자격,L4,전자기기소프트웨어개발,시스템,,
1455,일학습병행자격,L3,디스플레이생산,,,
1456,일학습병행자격,L3,반도체설계,,,
1457,일학습병행자격,L3,반도체제조운영,,,
1458,일학습병행자격,L3,자동제어기기제작,,,
1459,일학습병행자격,L3,전기설계,,,
1460,일학습병행자격,L3,전기시공,,,
1461,일학습병행자격,L3,전기철도신호시공,,,
1462,일학습병행자격,L3,전자기기하드웨어개발,,,
1463,일학습병행자격,L2,자동제어기기제작,,,
1464,일학습병행자격,L2,전기철도신호시공,,,
1465,일학습병행자격,L2,전자기기서비스,,,
1466,일학습병행자격,L2,전자기기소프트웨어개발,,,
1467,일학습병행자격,L2,전자기기제작,,,
1468,일학습병행자격,L5,방송기술운용,,,
1469,일학습병행자격,L5,SW분석설계,,,
1470,일학습병행자격,L4,무선통신시공,,,
1471,일학습병행자격,L4,방송기술운용,,,
1472,일학습병행자격,L4,방송제작운용,,,
1473,일학습병행자격,L4,유선통신시공,,,
1474,일학습병행자격,L4,임베디드SW개발,,,
1475,일학습병행자격,L4,SW개발,,,
1476,일학습병행자격,L3,무선통신시공,,,
1477,일학습병행자격,L3,무선통신운용,,,
1478,일학습병행자격,L3,이동식크레인정비,,,
1479,일학습병행자격,L3,지게차정비,,,
1480,일학습병행자격,L3,해양측량관측,,,
1481,일학습병행자격,L3,해양환경보전관리,,,
1482,일학습병행자격,L2,강구조시공,,,
1483,일학습병행자격,L2,건축도장시공,,,
1484,일학습병행자격,L2,건축설비시공,,,
1485,일학습병행자격,L2,구조물해체,,,
1486,일학습병행자격,L2,궤도시공,,,
1487,일학습병행자격,L2,단열시공,,,
1488,일학습병행자격,L2,목공·수장시공,,,
1489,일학습병행자격,L2,미장·방수타일시공,,,
1490,일학습병행자격,L2,산업용크레인조종,,,
1491,일학습병행자격,L2,상하수도시공,,,
1492,일학습병행자격,L2,수중구조물및준설,,,
1493,일학습병행자격,L2,조경,,,
1494,일학습병행자격,L2,지게차조종,,,
1495,일학습병행자격,L2,창호시공,,,
1496,일학습병행자격,L2,천공기조종,,,
1497,일학습병행자격,L2,철강재시공,,,
1498,일학습병행자격,L2,콘크리트공기계조종,,,
1499,일학습병행자격,L2,토공·포장,,,
1500,일학습병행자격,L2,토공장비조종,,,
1501,일학습병행자격,L6,기계가공마스터,,,
1502,일학습병행자격,L5,기계생산관리,,,
1503,일학습병행자격,L4,수동용접,가스메탈아크용접,,
1504,일학습병행자격,L2,자동용접,서브머지드아크용접,,
1505,일학습병행자격,L2,자동용접,로봇용접,,
1506,일학습병행자격,L4,자동용접,서브머지드아크용접,,
1507,일학습병행자격,L4,자동용접,로봇용접,,
1508,일학습병행자격,L4,세라믹제조,,,
1509,일학습병행자격,L2,세라믹제조,,,
1510,일학습병행자격,L2,유리재료제조,,,
1511,일학습병행자격,L4,유리재료제조,,,
1512,일학습병행자격,L2,탄소제품제조,,,
1513,일학습병행자격,L4,탄소제품제조,,,
1514,일학습병행자격,L5,수산자원관리,,,
1515,일학습병행자격,L5,기계품질경영,,,
1516,일학습병행자격,L3,승강기유지관리,,,
1517,일학습병행자격,L4,승강기설치·유지관리,,,
1518,일학습병행자격,L3,공연무대의상,,,
1519,일학습병행자격,L5,건축설비,,,
1520,일학습병행자격,L2,조경,,,
1521,일학습병행자격,L2,토공장비조종,,,
1522,일학습병행자격,L3,주얼리캐드원형,,,
1523,일학습병행자격,L5,소음진동관리,,,
1524,일학습병행자격,L3,산업환경보건,,,
1525,일학습병행자격,L5,환경컨설턴트,,,
1526,일학습병행자격,L3,기업교육,,,
1527,일학습병행자격,L5,이러닝콘텐츠개발,,,
1528,일학습병행자격,L2,자동차차체정비,,,
1529,일학습병행자격,L5,소방공사관리,,,
1530,일학습병행자격,L5,의료기관의료기기안전관리,,,
1531,일학습병행자격,L5,금속재료설계,,,
1532,일학습병행자격,L3,철강재시공,,,
1533,일학습병행자격,L5,건축설계,,,
1534,일학습병행자격,L2,단열시공,,,
1535,일학습병행자격,L2,열간압연,,,
1536,일학습병행자격,L2,비철금속습식제련,,,
1537,일학습병행자격,L2,열처리,,,
1538,일학습병행자격,L5,냉동공조운영관리,,,
1539,일학습병행자격,L4,선박선체건조,,,
1540,일학습병행자격,L5,항공기부품제작,,,
1541,일학습병행자격,L3,스포츠선수관리,,,
1542,일학습병행자격,L4,식품품질관리,,,
1543,일학습병행자격,L3,카지노딜러,,,
1544,일학습병행자격,L3,버섯재배,,,
1545,일학습병행자격,L5,농촌체험,,,
1546,일학습병행자격,L3,종자유통,,,
1547,일학습병행자격,L5,종자유통,,,
1548,일학습병행자격,L3,씨앗생산,,,
1549,일학습병행자격,L5,씨앗생산,,,
1550,일학습병행자격,L3,식물육종,,,
1551,일학습병행자격,L5,식물육종,,,
1552,일학습병행자격,L3,가금사육,,,
1553,일학습병행자격,L3,한우사육,,,
1554,일학습병행자격,L3,말사육,,,
1555,일학습병행자격,L2,펄프·종이제조,,,
1556,일학습병행자격,L6,디지털디자인디렉터,,,
1557,일학습병행자격,L6,기계시스템설계,,,
1558,일학습병행자격,L6,기계설비제어,,,
1559,일학습병행자격,L6,SW아키텍트,,,
1560,일학습병행자격,L6,임베디드SW개발,,,
1561,일학습병행자격,L6,IT프로젝트관리,,,
1562,일학습병행자격,L6,스마트팩토리시스템관리,,,
1563,일학습병행자격,L4,청소년상담복지,,,
1564,국가전문자격,기술지도사,기술지도사,정보기술관리,,
1565,일학습병행자격,L2,3D프린터운용,,,
1566,일학습병행자격,L5,가상훈련콘텐츠SW개발,,,
1567,일학습병행자격,L5,블록체인서비스개발,,,
1568,일학습병행자격,L5,빅데이터분석,,,
1569,일학습병행자격,L5,빅데이터구축·운영엔지니어링,,,
1570,일학습병행자격,L4,스마트물류운영·관리,,,
1571,일학습병행자격,L3,스마트팜개발,,,
1572,일학습병행자격,L5,스마트팜개발,,,
1573,일학습병행자격,L5,인공지능개발,,,
1574,일학습병행자격,L5,자율주행소프트웨어개발,,,
1575,일학습병행자격,L3,커넥티드카소프트웨어개발,,,
1576,일학습병행자격,L4,기장의장,,,
1577,일학습병행자격,L3,방송제작운용,,,
1578,일학습병행자격,L3,유선통신시공,,,
1579,일학습병행자격,L2,무선통신운용,,,
1580,일학습병행자격,L5,식품가공연구개발,,,
1581,일학습병행자격,L5,제과,,,
1582,일학습병행자격,L5,제빵,,,
1583,일학습병행자격,L3,건강기능식품가공,원료분말제조,,
1584,일학습병행자격,L3,김치반찬가공,김치절임,,
1585,일학습병행자격,L3,김치반찬가공,반찬,,
1586,일학습병행자격,L3,두류식품가공,,,
1587,일학습병행자격,L3,떡제조,,,
1588,일학습병행자격,L3,면류식품가공,,,
1589,일학습병행자격,L3,목공예,,,
1590,일학습병행자격,L5,풍력에너지생산기술,,,
1591,일학습병행자격,L5,철도차량설계,,,
1592,일학습병행자격,L2,선박선체건조,,,
1593,일학습병행자격,L2,압연,열간압연,,
1594,일학습병행자격,L3,플라스틱제품제조,사출,,
