고유 번호,자격구분코드,자격구분명,계열명,종목명,상세분야,언어,버전,급수,공통유무
2971,W,일학습병행자격,L5,전기철도시공,,,25V2,L5,
2972,W,일학습병행자격,L3,전기철도신호시공,,,25V2,L3,
2973,W,일학습병행자격,L4,전자기기소프트웨어개발,,,25V2,L4,
2974,W,일학습병행자격,L3,반도체설계,,,25V2,L3,
2975,W,일학습병행자격,L5,신용분석,,,ver3.0,L5,
2976,W,일학습병행자격,L3,신용카드운영,,,ver3.0,L3,
2977,W,일학습병행자격,L5,신체손해사정,,,ver3.0,L5,
2978,W,일학습병행자격,L3,실내공기질관리,,,ver3.0,L3,
2979,W,일학습병행자격,L4,실용음악보컬디렉팅,,,ver3.0,L4,
2980,W,일학습병행자격,L4,실용음악크리에이팅,,,ver3.0,L4,
2981,W,일학습병행자격,L3,씨앗생산,,,ver3.0,L3,
2982,W,일학습병행자격,L5,씨앗생산,,,ver3.0,L5,
2983,W,일학습병행자격,L3,애니메이션제작,,,ver3.0,L3,
2984,W,일학습병행자격,L2,양식조리,,,ver3.0,L2,
2985,W,일학습병행자격,L4,양식조리,,,ver3.0,L4,
2986,W,일학습병행자격,L3,어장환경정화관리,,,ver3.0,L3,
2987,W,일학습병행자격,L2,어촌체험관리,,,ver3.0,L2,
2988,W,일학습병행자격,L4,어촌체험관리,,,ver3.0,L4,
2989,W,일학습병행자격,L3,여가레크리에이션지도,,,ver3.0,L3,
2990,W,일학습병행자격,L5,여행상품기획,,,ver3.0,L5,
2991,W,일학습병행자격,L4,여행상품상담,,,ver3.0,L4,
2992,W,일학습병행자격,L3,여행안내,,,ver3.0,L3,
2993,W,일학습병행자격,L4,역시설물유지보수,,,ver3.0,L4,
2994,W,일학습병행자격,L2,열간압연,,,ver3.0,L2,
2995,W,일학습병행자격,L5,열차운용DIA관리,,,ver3.0,L5,
2996,W,일학습병행자격,L3,염생산관리,,,ver3.0,L3,
2997,W,일학습병행자격,L3,영업,,,ver3.0,L3,
2998,W,일학습병행자격,L5,영업,,,ver3.0,L5,
2999,W,일학습병행자격,L4,영유아보육,,,ver3.0,L4,
3000,W,일학습병행자격,L5,영화제작,,,ver3.0,L5,
3001,W,일학습병행자격,L3,온돌문화재보수,,,ver3.0,L3,
3002,W,일학습병행자격,L3,웨딩이벤트매니저,,,ver3.0,L3,
3003,W,일학습병행자격,L3,웨딩플래너,,,ver3.0,L3,
3004,W,일학습병행자격,L3,위험물안전관리,,,ver3.0,L3,
3005,W,일학습병행자격,L5,위험물안전관리,,,ver3.0,L5,
3006,W,일학습병행자격,L2,유리재료제조,,,ver3.0,L2,
3007,W,일학습병행자격,L4,유리재료제조,,,ver3.0,L4,
3008,W,일학습병행자격,L3,유선통신운용,,,ver3.0,L3,
3009,W,일학습병행자격,L3,유원시설운영관리,,,ver3.0,L3,
3010,W,일학습병행자격,L5,은행금융자산관리,,,ver3.0,L5,
3011,W,일학습병행자격,L3,음악제작,,,ver3.0,L3,
3012,C,과정평가형자격,기사,식육가공기사,,,,,
3013,W,일학습병행자격,L4,열처리,,,ver3.0,L4,
3014,W,일학습병행자격,L4,탄소제품제조,,,ver3.0,L4,
3015,W,일학습병행자격,L3,바이오화학제품제조,,,ver3.0,L3,
3016,W,일학습병행자격,L2,곡류가공,,,ver3.0,L2,
3017,W,일학습병행자격,L3,수산식품저장·유통,,,ver3.0,L3,
3018,W,일학습병행자격,L2,제과,,,ver3.0,L2,
3019,W,일학습병행자격,L3,귀금속가공,,,ver3.0,L3,
3020,W,일학습병행자격,L5,수질관리,,,ver3.0,L5,
3021,W,일학습병행자격,L5,생태복원관리,,,ver3.0,L5,
3022,W,일학습병행자격,L5,환경컨설턴트,,,ver3.0,L5,
3023,W,일학습병행자격,L3,광산환경관리,,,ver3.0,L3,
3024,W,일학습병행자격,L5,광산환경관리,,,ver3.0,L5,
3025,W,일학습병행자격,L5,바이오에너지생산기술,,,ver3.0,L5,
3026,W,일학습병행자격,L3,단조압출인발,단조,,ver3.0,L3,
3027,W,일학습병행자격,L2,도금,,,ver3.0,L2,
3028,W,일학습병행자격,L2,수동용접,가스텅스텐아크용접,,ver3.0,L2,
3029,W,일학습병행자격,L5,의료기관의료기기안전관리,,,ver3.0,L5,
3030,W,일학습병행자격,L4,의료기관행정관리,,,ver3.0,L4,
3031,W,일학습병행자격,L3,의약품제조,,,ver3.0,L3,
3032,W,일학습병행자격,L5,의약품제조,,,ver3.0,L5,
3033,W,일학습병행자격,L3,이동식크레인정비,,,ver3.0,L3,
3034,W,일학습병행자격,L4,이러닝과정운영,,,ver3.0,L4,
3035,W,일학습병행자격,L3,이러닝관리,,,ver3.0,L3,
3036,W,일학습병행자격,L4,이러닝콘텐츠개발,,,ver3.0,L4,
3037,W,일학습병행자격,L5,이러닝콘텐츠개발,,,ver3.0,L5,
3038,W,일학습병행자격,L2,이용,,,ver3.0,L2,
3039,W,일학습병행자격,L3,이용,,,ver3.0,L3,
3040,W,일학습병행자격,L5,이용,,,ver3.0,L5,
3041,W,일학습병행자격,L5,인보험계약심사,언더라이팅,,ver3.0,L5,
3042,W,일학습병행자격,L4,일식조리,,,ver3.0,L4,
3043,W,일학습병행자격,L2,임산물생산관리,,,ver3.0,L2,
3044,W,일학습병행자격,L4,임산물생산관리,,,ver3.0,L4,
3045,W,일학습병행자격,L4,임업종묘,,,ver3.0,L4,
3046,W,일학습병행자격,L2,자동용접,서브머지드아크용접,,ver3.0,L2,
3047,W,일학습병행자격,L4,자동용접,서브머지드아크용접,,ver3.0,L4,
3048,W,일학습병행자격,L5,자동제어기기설계,,,ver3.0,L5,
3049,W,일학습병행자격,L3,자동제어기기제작,,,ver3.0,L3,
3050,W,일학습병행자격,L5,자동차시험평가,,,ver3.0,L5,
3051,W,일학습병행자격,L2,자동차차체정비,,,ver3.0,L2,
3052,W,일학습병행자격,L5,자산운용,,,ver3.0,L5,
3053,W,일학습병행자격,L3,장례시설관리,,,ver3.0,L3,
3054,W,일학습병행자격,L3,장례지도,,,ver3.0,L3,
3055,W,일학습병행자격,L5,재난방재조종,,,ver3.0,L5,
3056,W,일학습병행자격,L5,재무기획관리,,,ver3.0,L5,
3057,W,일학습병행자격,L5,재물보험계약심사,언더라이팅,,ver3.0,L5,
3058,W,일학습병행자격,L5,재물손해사정,,,ver3.0,L5,
3059,W,일학습병행자격,L5,전기감리,,,ver3.0,L5,
3060,W,일학습병행자격,L2,전기기기제작,,,ver3.0,L2,
3061,W,일학습병행자격,L3,전기기기제작,,,ver3.0,L3,
3062,C,과정평가형자격,기능사,불도저운전기능사,,,,,
3063,W,일학습병행자격,L3,동력기계설치·정비,,,ver3.0,L3,
3064,W,일학습병행자격,L5,화학물질분석,,,ver3.0,L5,
3065,W,일학습병행자격,L2,축산식품가공,,,ver3.0,L2,
3066,C,과정평가형자격,기능사,기중기운전기능사,,,,,
3067,W,일학습병행자격,L2,음료제조가공,,,ver3.0,L2,
3068,W,일학습병행자격,L3,농산식품저장·유통,,,ver3.0,L3,
3069,W,일학습병행자격,L2,제빵,,,ver3.0,L2,
3070,W,일학습병행자격,L3,가구제작,,,ver3.0,L3,
3071,W,일학습병행자격,L5,기후대기관리,,,ver3.0,L5,
3072,W,일학습병행자격,L5,위해성관리,,,ver3.0,L5,
3073,W,일학습병행자격,L3,생태복원관리,,,ver3.0,L3,
3074,W,일학습병행자격,L3,전기설계,,,ver3.0,L3,
3075,W,일학습병행자격,L5,전기설계,,,ver3.0,L5,
3076,W,일학습병행자격,L5,전기설비시공,,,ver3.0,L5,
3077,W,일학습병행자격,L2,전기시공,,,ver3.0,L2,
3078,W,일학습병행자격,L3,전기시공,,,ver3.0,L3,
3079,W,일학습병행자격,L5,전력계통감리,,,ver3.0,L5,
3080,W,일학습병행자격,L5,전력계통설계,,,ver3.0,L5,
3081,W,일학습병행자격,L2,전산응용기계설계,,,ver3.0,L2,
3082,W,일학습병행자격,L5,전자기기기구개발,,,ver3.0,L5,
3083,W,일학습병행자격,L4,전자기기기획,,,ver3.0,L4,
3084,W,일학습병행자격,L5,전자기기기획,,,ver3.0,L5,
3085,W,일학습병행자격,L4,전자기기생산,,,ver3.0,L4,
3086,W,일학습병행자격,L4,전자기기서비스,,,ver3.0,L4,
3087,W,일학습병행자격,L5,전자기기하드웨어개발,,,ver3.0,L5,
3088,W,일학습병행자격,L5,전직지원,,,ver3.0,L5,
3089,W,일학습병행자격,L2,정보통신선로시공,,,ver3.0,L2,
3090,W,일학습병행자격,L5,정보통신설계,,,ver3.0,L5,
3091,W,일학습병행자격,L4,정비기지시설물유지보수,,,ver3.0,L4,
3092,W,일학습병행자격,L4,정수장운영관리,,,ver3.0,L4,
3093,W,일학습병행자격,L3,젖소사육,,,ver3.0,L3,
3094,W,일학습병행자격,L4,제강,,,ver3.0,L4,
3095,W,일학습병행자격,L4,제선,,,ver3.0,L4,
3096,W,일학습병행자격,L3,제직의류생산,,,ver3.0,L3,
3097,W,일학습병행자격,L3,제품디자인,,,ver3.0,L3,
3098,W,일학습병행자격,L5,제품디자인,,,ver3.0,L5,
3099,W,일학습병행자격,L3,종자유통,,,ver3.0,L3,
3100,W,일학습병행자격,L5,종자유통,,,ver3.0,L5,
3101,W,일학습병행자격,L5,종축,,,ver3.0,L5,
3102,C,과정평가형자격,기능사,건축목공기능사,,,,,
3103,C,과정평가형자격,기사,금속재료기사,,,,,
3104,C,과정평가형자격,기사,바이오화학제품제조산업기사,,,,,
3105,W,일학습병행자격,L3,디지털디자인,,,25V3,L3,
3106,W,일학습병행자격,L3,헤어디자인,,,25V3,L3,
3107,W,일학습병행자격,L3,식음료서비스,,,25V3,L3,
3108,W,일학습병행자격,L2,측량·지리정보개발,,,25V3,L2,
3109,W,일학습병행자격,L2,철근콘크리트·가설시공,,,25V3,L2,
3110,W,일학습병행자격,L3,자동차정비,,,25V3,L3,
3111,W,일학습병행자격,L3,도자공예,,,25V2,L3,
3112,W,일학습병행자격,L5,바이오에너지생산기술,,,25V2,L5,
3113,W,일학습병행자격,L2,SW개발,,,25V2,L2,
3114,C,과정평가형자격,기능사,롤러운전기능사,,,,,
3115,C,과정평가형자격,기사,화약류제조기사,,,,,
3116,C,과정평가형자격,기능사,스마트공장기능사,,,,,
3117,W,일학습병행자격,L5,총무·인사,,,ver3.0,L5,
3118,W,일학습병행자격,L3,자동차차체도장,,,ver3.0,L3,
3119,W,일학습병행자격,L2,주얼리머천다이징,,,ver3.0,L2,
3120,W,일학습병행자격,L4,주얼리머천다이징,,,ver3.0,L4,
3121,W,일학습병행자격,L3,주얼리캐드원형,,,ver3.0,L3,
3122,W,일학습병행자격,L2,주조,,,ver3.0,L2,
3123,W,일학습병행자격,L4,주조,,,ver3.0,L4,
3124,W,일학습병행자격,L3,주택관리,,,ver3.0,L3,
3125,W,일학습병행자격,L5,주택관리,,,ver3.0,L5,
3126,W,일학습병행자격,L5,증권금융자산관리,,,ver3.0,L5,
3127,W,일학습병행자격,L2,중식조리,,,ver3.0,L2,
3128,W,일학습병행자격,L4,중식조리,,,ver3.0,L4,
3129,W,일학습병행자격,L3,지게차정비,,,ver3.0,L3,
3130,W,일학습병행자격,L2,지게차조종,,,ver3.0,L2,
3131,W,일학습병행자격,L2,지식재산사무,,,ver3.0,L2,
3132,W,일학습병행자격,L5,지식재산사무,,,ver3.0,L5,
3133,W,일학습병행자격,L5,직업상담,,,ver3.0,L5,
3134,W,일학습병행자격,L5,차량손해사정,,,ver3.0,L5,
3135,W,일학습병행자격,L2,창호시공,,,ver3.0,L2,
3136,W,일학습병행자격,L5,채권관리,,,ver3.0,L5,
3137,W,일학습병행자격,L3,채소재배,,,ver3.0,L3,
3138,W,일학습병행자격,L3,철강재시공,,,ver3.0,L3,
3139,W,일학습병행자격,L2,철근콘크리트·가설시공,,,ver3.0,L2,
3140,W,일학습병행자격,L5,철도관제,,,ver3.0,L5,
3141,W,일학습병행자격,L4,철도선로시설물유지보수,,,ver3.0,L4,
3142,W,일학습병행자격,L5,철도신호시공,,,ver3.0,L5,
3143,W,일학습병행자격,L4,철도운전,,,ver3.0,L4,
3144,W,일학습병행자격,L5,철도정보통신시설물유지보수,,,ver3.0,L5,
3145,W,일학습병행자격,L5,철도차량설계,,,ver3.0,L5,
3146,W,일학습병행자격,L3,철도차량유지보수,,,ver3.0,L3,
3147,W,일학습병행자격,L5,철도차량유지보수,,,ver3.0,L5,
3148,W,일학습병행자격,L4,청소년상담복지,,,ver3.0,L4,
3149,W,일학습병행자격,L3,축산식품저장·유통,,,ver3.0,L3,
3150,W,일학습병행자격,L5,출판에디터,,,ver3.0,L5,
3151,W,일학습병행자격,L5,출판콘텐츠연출가,,,ver3.0,L5,
3152,W,일학습병행자격,L3,칠공예,,,ver3.0,L3,
3153,C,과정평가형자격,기능사,정보기기운용기능사,,,,,
3154,C,과정평가형자격,기능사,전자출판기능사,,,,,
3155,C,과정평가형자격,기능사,화훼장식기능사,,,,,
3156,C,과정평가형자격,기능사,중식조리기능사,,,,,
3157,C,과정평가형자격,기능사,복어조리기능사,,,,,
3158,C,과정평가형자격,기능사,일식조리기능사,,,,,
3159,C,과정평가형자격,기사,양식조리산업기사,,,,,
3160,C,과정평가형자격,기사,중식조리산업기사,,,,,
3161,C,과정평가형자격,기사,식품산업기사,,,,,
3162,C,과정평가형자격,기능사,승강기기능사,,,,,
3163,C,과정평가형자격,기사,승강기산업기사,,,,,
3164,C,과정평가형자격,기능사,농기계정비기능사,,,,,
3165,C,과정평가형자격,기능사,종자기능사,,,,,
3166,W,일학습병행자격,L3,세무·회계정보관리,,,25V3,,
3167,W,일학습병행자격,L4,산업물류,,,25V3,,
3168,W,일학습병행자격,L5,생산관리,,,25V3,,
3169,W,일학습병행자격,L5,직업상담,,,25V3,,
3170,C,과정평가형자격,기능사,식품가공기능사,,,,,
3171,C,과정평가형자격,기능사,원예기능사,,,,,
3172,W,일학습병행자격,L2,전자기기소프트웨어개발,,,ver3.0,,
3173,T,국가기술자격,기사,제과산업기사,,,,,
3174,W,일학습병행자격,L3,김치반찬가공,,,ver1.0,,
3175,W,일학습병행자격,L2,비철금속제련,건식,,ver1.0,,
3176,W,일학습병행자격,L5,손해사정,신체,,ver1.0,,
3177,W,일학습병행자격,L6,IT프로젝트관리,,,ver3.0,,
3178,W,일학습병행자격,L4,카지노기획개발,,,ver3.0,,
3179,W,일학습병행자격,L3,카지노딜러,,,ver3.0,,
3180,W,일학습병행자격,L3,커플매니저,,,ver3.0,,
3181,W,일학습병행자격,L2,콘크리트공기계조종,,,ver3.0,,
3182,W,일학습병행자격,L4,크루즈운영관리,,,ver3.0,,
3183,W,일학습병행자격,L3,태양광에너지생산기술,,,ver3.0,,
3184,W,일학습병행자격,L5,태양광에너지생산기술,,,ver3.0,,
3185,W,일학습병행자격,L5,태양열에너지생산기술,,,ver3.0,,
3186,W,일학습병행자격,L3,텍스타일디자인,,,ver3.0,,
3187,W,일학습병행자격,L2,토공장비조종,,,ver3.0,,
3188,W,일학습병행자격,L2,토공·포장,,,ver3.0,,
3189,W,일학습병행자격,L5,토목시공관리,,,ver3.0,,
3190,W,일학습병행자격,L5,토양지하수관리,,,ver3.0,,
3191,W,일학습병행자격,L5,투자금융,IB,,ver3.0,,
3192,W,일학습병행자격,L3,특수인쇄,,,ver3.0,,
3193,W,일학습병행자격,L3,판금제관,,,ver3.0,,
3194,W,일학습병행자격,L3,패션소품생산,,,ver3.0,,
3195,W,일학습병행자격,L2,패션제품유통,,,ver3.0,,
3196,W,일학습병행자격,L4,패션제품유통,,,ver3.0,,
3197,W,일학습병행자격,L5,패션제품유통,,,ver3.0,,
3198,W,일학습병행자격,L3,패턴메이킹,,,ver3.0,,
3199,W,일학습병행자격,L5,패턴메이킹,,,ver3.0,,
3200,W,일학습병행자격,L2,펄프·종이제조,,,ver3.0,,
3201,W,일학습병행자격,L4,펄프·종이제조,,,ver3.0,,
3202,W,일학습병행자격,L3,편직생산,,,ver3.0,,
3203,W,일학습병행자격,L5,편직생산,,,ver3.0,,
3204,W,일학습병행자격,L4,편직의류생산,,,ver3.0,,
3205,W,일학습병행자격,L3,편집디자이너,,,ver3.0,,
3206,W,일학습병행자격,L5,평생교육프로그램개발운영,,,ver3.0,,
3207,W,일학습병행자격,L2,평판인쇄,,,ver3.0,,
3208,W,일학습병행자격,L5,폐자원에너지생산기술,,,ver3.0,,
3209,W,일학습병행자격,L5,품질경영,,,ver3.0,,
3210,W,일학습병행자격,L5,프레스금형설계,,,ver3.0,,
3211,W,일학습병행자격,L4,프리프레스,,,ver3.0,,
3212,W,일학습병행자격,L5,플라스틱사출성형품제조,,,ver3.0,,
3213,W,일학습병행자격,L3,수산식품가공,수산식품조미,,ver1.0,,
3214,W,일학습병행자격,L2,요양보호,,,25V2,,
3215,W,일학습병행자격,L3,총무·인사,,,25V3,,
3216,W,일학습병행자격,L5,시각디자인,,,25V3,,
3217,T,국가기술자격,기능장,산림기능장,,,,,
3218,W,일학습병행자격,L4,플라즈마가공,,,ver3.0,,
3219,W,일학습병행자격,L5,학습시스템개발전문가,,,ver3.0,,
3220,W,일학습병행자격,L5,학예,,,ver3.0,,
3221,W,일학습병행자격,L3,한복생산,,,ver3.0,,
3222,W,일학습병행자격,L2,한식조리,,,ver3.0,,
3223,W,일학습병행자격,L4,한식조리,,,ver3.0,,
3224,W,일학습병행자격,L3,합섬원사생산,,,ver3.0,,
3225,W,일학습병행자격,L5,합섬원사생산,,,ver3.0,,
3226,W,일학습병행자격,L5,항공기부품제작,,,ver3.0,,
3227,W,일학습병행자격,L3,항공기전자장치정비,,,ver3.0,,
3228,W,일학습병행자격,L5,항공기정비,,,ver3.0,,
3229,W,일학습병행자격,L5,항공보안관리,,,ver3.0,,
3230,W,일학습병행자격,L4,항공안전관리,,,ver3.0,,
3231,W,일학습병행자격,L2,항만용크레인조종,,,ver3.0,,
3232,W,일학습병행자격,L3,해상교통관제,,,ver3.0,,
3233,W,일학습병행자격,L5,해상교통관제,,,ver3.0,,
3234,W,일학습병행자격,L3,해양관측측량,,,ver3.0,,
3235,W,일학습병행자격,L5,해양관측측량,,,ver3.0,,
3236,W,일학습병행자격,L5,해양생태분석,,,ver3.0,,
3237,W,일학습병행자격,L5,해양에너지생산기술,,,ver3.0,,
3238,W,일학습병행자격,L5,해양자원탐사개발관리,,,ver3.0,,
3239,W,일학습병행자격,L3,해양플랜트설치·운용관리,,,ver3.0,,
3240,W,일학습병행자격,L5,해양플랜트설치·운용관리,,,ver3.0,,
3241,W,일학습병행자격,L3,해양환경보전관리,,,ver3.0,,
3242,W,일학습병행자격,L5,헬리콥터정비,,,ver3.0,,
3243,W,일학습병행자격,L3,화장품제조,,,ver3.0,,
3244,W,일학습병행자격,L5,화장품제조,,,ver3.0,,
3245,W,일학습병행자격,L5,화학공정유지운영,,,ver3.0,,
3246,W,일학습병행자격,L5,화학물질취급관리,,,ver3.0,,
3247,W,일학습병행자격,L3,화훼재배,,,ver3.0,,
3248,W,일학습병행자격,L3,환경디자인,,,ver3.0,,
3249,W,일학습병행자격,L4,환경시설관리,,,ver3.0,,
3250,W,일학습병행자격,L2,석공예,,,ver3.0,,
3251,W,일학습병행자격,L3,냉동공조운영관리,,,ver3.0,,
3252,W,일학습병행자격,L5,측량·지리정보개발,,,25V3,,
3253,W,일학습병행자격,L2,수동용접,CO2용접,,25V3,,
3254,W,일학습병행자격,L2,세라믹제조,,,25V3,,
3255,W,일학습병행자격,L3,바이오의약품제조,,,25V3,,
3256,W,일학습병행자격,L5,바이오의약품제조,,,25V3,,
